to_label,transition_time,label,experiment_id,architecture,cut_layer,batch_size,epochs,learning_rate
To 5,0.0003355209139195,5,88,784_256_128_64_10,2,16,5,0.01
To 5,0.000341130499674,5,88,784_256_128_64_10,2,16,5,0.01
To 5,0.0003354521506955,5,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003389366714138,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003432472246317,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003395452945926,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003343044804669,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003385229498607,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003431898576241,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003434270620346,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003333212414938,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003412676814787,6,88,784_256_128_64_10,2,16,5,0.01
To 6,0.0003382532475358,6,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003442188789104,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003385167480503,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.000334789709361,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003361476788073,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003356987814999,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003351775289324,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003394267255109,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003447889914879,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003363895968403,7,88,784_256_128_64_10,2,16,5,0.01
To 7,0.0003372119920758,7,88,784_256_128_64_10,2,16,5,0.01
To 8,0.0003327829449364,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.000335665331322,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.0003416343712906,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.000337921380217,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.0003359694840554,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.0003395708682143,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.0003415386641354,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.0003443192273417,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.0003353727929539,8,88,784_256_128_64_10,2,16,5,0.01
To 8,0.0003385990206934,8,88,784_256_128_64_10,2,16,5,0.01
To 9,0.0003377637159763,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.000339702450854,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.0003560579740084,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.0003415694761655,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.0003412157799478,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.0003328062334762,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.0003427823217467,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.000338874705055,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.0003331386847846,9,88,784_256_128_64_10,2,16,5,0.01
To 9,0.0003359470360904,9,88,784_256_128_64_10,2,16,5,0.01
To 0,0.000202675311886,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002003002309513,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002052078795995,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002055430176234,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002057335144737,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002063856423914,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002091311916862,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002036833815227,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002039978277466,0,43,784_128_32_10,2,128,5,0.01
To 0,0.0002056706336236,0,43,784_128_32_10,2,128,5,0.01
To 1,0.0002052126838074,1,43,784_128_32_10,2,128,5,0.01
To 1,0.000201731849228,1,43,784_128_32_10,2,128,5,0.01
To 1,0.0002060337232747,1,43,784_128_32_10,2,128,5,0.01
To 1,0.0002110462408214,1,43,784_128_32_10,2,128,5,0.01
To 1,0.0002059367335543,1,43,784_128_32_10,2,128,5,0.01
To 1,0.0002027916473338,1,43,784_128_32_10,2,128,5,0.01
To 1,0.0002053637927601,1,43,784_128_32_10,2,128,5,0.01
To 1,0.0002020771340073,1,43,784_128_32_10,2,128,5,0.01
To 1,0.0002029558496869,1,43,784_128_32_10,2,128,5,0.01
To 1,0.0002022399592299,1,43,784_128_32_10,2,128,5,0.01
To 2,0.0002053973236961,2,43,784_128_32_10,2,128,5,0.01
To 2,0.000198611073876,2,43,784_128_32_10,2,128,5,0.01
To 2,0.0002098156160069,2,43,784_128_32_10,2,128,5,0.01
To 2,0.0002064598458153,2,43,784_128_32_10,2,128,5,0.01
To 2,0.0002063240451312,2,43,784_128_32_10,2,128,5,0.01
To 2,0.0002034684643851,2,43,784_128_32_10,2,128,5,0.01
To 2,0.0002056451004981,2,43,784_128_32_10,2,128,5,0.01
To 2,0.0002052440243342,2,43,784_128_32_10,2,128,5,0.01
To 2,0.0002236260601688,2,43,784_128_32_10,2,128,5,0.01
To 2,0.0002018254351241,2,43,784_128_32_10,2,128,5,0.01
To 3,0.0002038586895991,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002091158894874,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002026624215513,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002084678563366,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002041837305721,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002072828448072,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002015858713203,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002047751701877,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002033584214445,3,43,784_128_32_10,2,128,5,0.01
To 3,0.0002035225414838,3,43,784_128_32_10,2,128,5,0.01
To 4,0.0002031205814292,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002068176856584,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002065018689919,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002059959555212,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002114118045392,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002016322946857,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002037989051278,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002027323572357,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002065589704082,4,43,784_128_32_10,2,128,5,0.01
To 4,0.0002031779911207,4,43,784_128_32_10,2,128,5,0.01
To 5,0.0002097677696465,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002007259659091,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002043160558062,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002061282602207,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002128662451075,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002116643553902,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002047577371256,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002053498882174,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002066200136309,5,43,784_128_32_10,2,128,5,0.01
To 5,0.0002081696264344,5,43,784_128_32_10,2,128,5,0.01
To 6,0.0002019048229721,6,43,784_128_32_10,2,128,5,0.01
To 6,0.0002049250431744,6,43,784_128_32_10,2,128,5,0.01
To 6,0.0002002186613063,6,43,784_128_32_10,2,128,5,0.01
To 6,0.000205324497524,6,43,784_128_32_10,2,128,5,0.01
To 6,0.0002016842851229,6,43,784_128_32_10,2,128,5,0.01
To 6,0.0002059883260672,6,43,784_128_32_10,2,128,5,0.01
To 6,0.0002023306471121,6,43,784_128_32_10,2,128,5,0.01
To 6,0.0002022113319715,6,43,784_128_32_10,2,128,5,0.01
To 6,0.0002054299888664,6,43,784_128_32_10,2,128,5,0.01
To 6,0.0002036824436489,6,43,784_128_32_10,2,128,5,0.01
To 7,0.000203239827771,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002064450081459,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002032085995326,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002040229994675,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002059456013592,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002106326818466,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002007571965927,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002046821719684,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002062357817178,7,43,784_128_32_10,2,128,5,0.01
To 7,0.0002014248116502,7,43,784_128_32_10,2,128,5,0.01
To 8,0.0002061316408974,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002076589811303,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002102437192195,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002069117055481,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002074446904899,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002171985136934,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002093743118974,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002076040685566,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002098511600426,8,43,784_128_32_10,2,128,5,0.01
To 8,0.0002062057577016,8,43,784_128_32_10,2,128,5,0.01
To 9,0.0002019058183296,9,43,784_128_32_10,2,128,5,0.01
To 9,0.0002031304129218,9,43,784_128_32_10,2,128,5,0.01
To 9,0.000204886971466,9,43,784_128_32_10,2,128,5,0.01
To 9,0.0002080726973449,9,43,784_128_32_10,2,128,5,0.01
To 9,0.0002067540593283,9,43,784_128_32_10,2,128,5,0.01
To 9,0.0002027745220735,9,43,784_128_32_10,2,128,5,0.01
To 9,0.0002064225165017,9,43,784_128_32_10,2,128,5,0.01
To 9,0.0002104098128639,9,43,784_128_32_10,2,128,5,0.01
To 9,0.0002049816580533,9,43,784_128_32_10,2,128,5,0.01
To 9,0.0002016944689962,9,43,784_128_32_10,2,128,5,0.01
To 0,0.0001515105661607,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001516970140593,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001514634645054,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001520767532911,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001504649910293,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001506636296887,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001510660996943,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001536326960098,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001508932229881,0,17,784_128_32_10,1,32,3,0.001
To 0,0.0001563430515215,0,17,784_128_32_10,1,32,3,0.001
To 1,0.0001509207704289,1,17,784_128_32_10,1,32,3,0.001
To 1,0.0001502670119545,1,17,784_128_32_10,1,32,3,0.001
To 1,0.0001510739326477,1,17,784_128_32_10,1,32,3,0.001
To 1,0.0001538933515548,1,17,784_128_32_10,1,32,3,0.001
To 1,0.000153776380217,1,17,784_128_32_10,1,32,3,0.001
To 1,0.0001504349539096,1,17,784_128_32_10,1,32,3,0.001
To 1,0.0001512419017228,1,17,784_128_32_10,1,32,3,0.001
To 1,0.0001505252376839,1,17,784_128_32_10,1,32,3,0.001
To 1,0.0001529557027934,1,17,784_128_32_10,1,32,3,0.001
To 1,0.0001507936273132,1,17,784_128_32_10,1,32,3,0.001
To 2,0.0001511906437015,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001509491240463,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001501395711618,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001518043675288,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001497572837759,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001510763779664,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001510063896565,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001518965286886,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001505013122115,2,17,784_128_32_10,1,32,3,0.001
To 2,0.0001519902907417,2,17,784_128_32_10,1,32,3,0.001
To 3,0.0001506475649661,3,17,784_128_32_10,1,32,3,0.001
To 3,0.0001562322889055,3,17,784_128_32_10,1,32,3,0.001
To 3,0.0001509918870669,3,17,784_128_32_10,1,32,3,0.001
To 3,0.0001507013894037,3,17,784_128_32_10,1,32,3,0.001
To 3,0.0001503664826693,3,17,784_128_32_10,1,32,3,0.001
To 3,0.000150988892928,3,17,784_128_32_10,1,32,3,0.001
To 3,0.0001499578843708,3,17,784_128_32_10,1,32,3,0.001
To 3,0.0001568542273771,3,17,784_128_32_10,1,32,3,0.001
To 3,0.0001517730649165,3,17,784_128_32_10,1,32,3,0.001
To 3,0.0001525406376334,3,17,784_128_32_10,1,32,3,0.001
To 4,0.0001510196107469,4,17,784_128_32_10,1,32,3,0.001
To 4,0.0001552394902629,4,17,784_128_32_10,1,32,3,0.001
To 4,0.0001508424227887,4,17,784_128_32_10,1,32,3,0.001
To 4,0.0001512796281446,4,17,784_128_32_10,1,32,3,0.001
To 4,0.0001514939700855,4,17,784_128_32_10,1,32,3,0.001
To 4,0.000152136342594,4,17,784_128_32_10,1,32,3,0.001
To 4,0.0001512256567028,4,17,784_128_32_10,1,32,3,0.001
To 4,0.0001506381826956,4,17,784_128_32_10,1,32,3,0.001
To 4,0.000150536313469,4,17,784_128_32_10,1,32,3,0.001
To 4,0.0001514744869241,4,17,784_128_32_10,1,32,3,0.001
To 5,0.000150597566764,5,17,784_128_32_10,1,32,3,0.001
To 5,0.0001512444376548,5,17,784_128_32_10,1,32,3,0.001
To 5,0.000150527144378,5,17,784_128_32_10,1,32,3,0.001
To 5,0.0001525111745989,5,17,784_128_32_10,1,32,3,0.001
To 5,0.0001504676471842,5,17,784_128_32_10,1,32,3,0.001
To 5,0.0001519485460874,5,17,784_128_32_10,1,32,3,0.001
To 5,0.000153055852896,5,17,784_128_32_10,1,32,3,0.001
To 5,0.0001504073741464,5,17,784_128_32_10,1,32,3,0.001
To 5,0.0001507152700254,5,17,784_128_32_10,1,32,3,0.001
To 5,0.0001510456348712,5,17,784_128_32_10,1,32,3,0.001
To 6,0.0001511494141644,6,17,784_128_32_10,1,32,3,0.001
To 6,0.0001519314061169,6,17,784_128_32_10,1,32,3,0.001
To 6,0.0001517850808249,6,17,784_128_32_10,1,32,3,0.001
To 6,0.000151113316662,6,17,784_128_32_10,1,32,3,0.001
To 6,0.0001533144996279,6,17,784_128_32_10,1,32,3,0.001
To 6,0.0001503762288309,6,17,784_128_32_10,1,32,3,0.001
To 6,0.0001515306714913,6,17,784_128_32_10,1,32,3,0.001
To 6,0.0001536888763132,6,17,784_128_32_10,1,32,3,0.001
To 6,0.0001508541545777,6,17,784_128_32_10,1,32,3,0.001
To 6,0.0001500158558813,6,17,784_128_32_10,1,32,3,0.001
To 7,0.000151676860282,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001504887705263,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001520708351177,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001509105086957,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001525183193019,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001604308684666,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001523119394852,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001503696698628,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001506110032399,7,17,784_128_32_10,1,32,3,0.001
To 7,0.0001499915110377,7,17,784_128_32_10,1,32,3,0.001
To 8,0.0001507369916956,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001596143875999,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001524968225447,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001521545010438,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001530756236412,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001514521217228,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001512362099904,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001505592594976,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001514358668806,8,17,784_128_32_10,1,32,3,0.001
To 8,0.0001552333810247,8,17,784_128_32_10,1,32,3,0.001
To 9,0.0001505721699107,9,17,784_128_32_10,1,32,3,0.001
To 9,0.0001512764018839,9,17,784_128_32_10,1,32,3,0.001
To 9,0.0001501143479547,9,17,784_128_32_10,1,32,3,0.001
To 9,0.000151089071899,9,17,784_128_32_10,1,32,3,0.001
To 9,0.0001503762246829,9,17,784_128_32_10,1,32,3,0.001
To 9,0.0001506702265021,9,17,784_128_32_10,1,32,3,0.001
To 9,0.0001507111585856,9,17,784_128_32_10,1,32,3,0.001
To 9,0.000150692775405,9,17,784_128_32_10,1,32,3,0.001
To 9,0.0001514203207833,9,17,784_128_32_10,1,32,3,0.001
To 9,0.0001528881059636,9,17,784_128_32_10,1,32,3,0.001
To 0,0.0002063405943971,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002055648300382,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002050223378087,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002094760909272,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002084468469175,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002035701042888,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002047617996851,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002028250004634,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002098812727615,0,28,784_128_32_10,2,64,3,0.001
To 0,0.0002033079612705,0,28,784_128_32_10,2,64,3,0.001
To 1,0.0002124232319202,1,28,784_128_32_10,2,64,3,0.001
To 1,0.0002024959078611,1,28,784_128_32_10,2,64,3,0.001
To 1,0.0002050353748963,1,28,784_128_32_10,2,64,3,0.001
To 1,0.0002098566293716,1,28,784_128_32_10,2,64,3,0.001
To 1,0.0002034044385857,1,28,784_128_32_10,2,64,3,0.001
To 1,0.000216390866279,1,28,784_128_32_10,2,64,3,0.001
To 1,0.0002077539581514,1,28,784_128_32_10,2,64,3,0.001
To 1,0.0002038987898072,1,28,784_128_32_10,2,64,3,0.001
To 1,0.0002046439088421,1,28,784_128_32_10,2,64,3,0.001
To 1,0.0002035533400842,1,28,784_128_32_10,2,64,3,0.001
To 2,0.0002076494123506,2,28,784_128_32_10,2,64,3,0.001
To 2,0.000209536300489,2,28,784_128_32_10,2,64,3,0.001
To 2,0.0002081798832745,2,28,784_128_32_10,2,64,3,0.001
To 2,0.0002087199506945,2,28,784_128_32_10,2,64,3,0.001
To 2,0.0002028577933322,2,28,784_128_32_10,2,64,3,0.001
To 2,0.000205574891506,2,28,784_128_32_10,2,64,3,0.001
To 2,0.0002051445711047,2,28,784_128_32_10,2,64,3,0.001
To 2,0.0002031102938849,2,28,784_128_32_10,2,64,3,0.001
To 2,0.0002026987630267,2,28,784_128_32_10,2,64,3,0.001
To 2,0.0002079531423768,2,28,784_128_32_10,2,64,3,0.001
To 3,0.0002089022792256,3,28,784_128_32_10,2,64,3,0.001
To 3,0.000207765572736,3,28,784_128_32_10,2,64,3,0.001
To 3,0.0002067557800477,3,28,784_128_32_10,2,64,3,0.001
To 3,0.0002068444794299,3,28,784_128_32_10,2,64,3,0.001
To 3,0.0002032240776166,3,28,784_128_32_10,2,64,3,0.001
To 3,0.0002041954320256,3,28,784_128_32_10,2,64,3,0.001
To 3,0.0002038950234456,3,28,784_128_32_10,2,64,3,0.001
To 3,0.000204933687341,3,28,784_128_32_10,2,64,3,0.001
To 3,0.0002042298218072,3,28,784_128_32_10,2,64,3,0.001
To 3,0.0002022365961267,3,28,784_128_32_10,2,64,3,0.001
To 4,0.000203100376852,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002127776059066,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002051704309203,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002061218485863,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002046240558952,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002048277626403,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002044715052065,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002054389160458,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002045729523333,4,28,784_128_32_10,2,64,3,0.001
To 4,0.0002024858291077,4,28,784_128_32_10,2,64,3,0.001
To 5,0.0002018447364218,5,28,784_128_32_10,2,64,3,0.001
To 5,0.000224190070547,5,28,784_128_32_10,2,64,3,0.001
To 5,0.0002035166482505,5,28,784_128_32_10,2,64,3,0.001
To 5,0.0002029364188892,5,28,784_128_32_10,2,64,3,0.001
To 5,0.0002108627911841,5,28,784_128_32_10,2,64,3,0.001
To 5,0.0002219069362882,5,28,784_128_32_10,2,64,3,0.001
To 5,0.0002081118923632,5,28,784_128_32_10,2,64,3,0.001
To 5,0.0002054437314105,5,28,784_128_32_10,2,64,3,0.001
To 5,0.0002096086279815,5,28,784_128_32_10,2,64,3,0.001
To 5,0.0002062302239099,5,28,784_128_32_10,2,64,3,0.001
To 6,0.0002053565862184,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002047046363075,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002028261901749,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002079801361926,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002127163466953,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002077554338541,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002244989696749,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002075687804699,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002081066651164,6,28,784_128_32_10,2,64,3,0.001
To 6,0.0002048890634353,6,28,784_128_32_10,2,64,3,0.001
To 7,0.000204025051458,7,28,784_128_32_10,2,64,3,0.001
To 7,0.0002051107045533,7,28,784_128_32_10,2,64,3,0.001
To 7,0.000204033336408,7,28,784_128_32_10,2,64,3,0.001
To 7,0.0002166262379399,7,28,784_128_32_10,2,64,3,0.001
To 7,0.0002030803857605,7,28,784_128_32_10,2,64,3,0.001
To 7,0.0002024700244267,7,28,784_128_32_10,2,64,3,0.001
To 7,0.0002038018042299,7,28,784_128_32_10,2,64,3,0.001
To 7,0.0002073142342938,7,28,784_128_32_10,2,64,3,0.001
To 7,0.0002099541358617,7,28,784_128_32_10,2,64,3,0.001
To 7,0.0002052030003556,7,28,784_128_32_10,2,64,3,0.001
To 8,0.0002053668706608,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002067964777054,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002082026069932,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002013347143464,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002133241276101,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002042610260462,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002078290489183,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002054949169573,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002056937753869,8,28,784_128_32_10,2,64,3,0.001
To 8,0.0002043723790811,8,28,784_128_32_10,2,64,3,0.001
To 9,0.0002035406184068,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002071046555608,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002018583922826,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002055881437191,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002033523376869,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002077458327605,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002024440817494,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002045114148081,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002092067173549,9,28,784_128_32_10,2,64,3,0.001
To 9,0.0002089630979859,9,28,784_128_32_10,2,64,3,0.001
To 0,0.0001302297721419,0,10,784_128_32_10,2,16,5,0.001
To 0,0.0001328960150301,0,10,784_128_32_10,2,16,5,0.001
To 0,0.000131262654901,0,10,784_128_32_10,2,16,5,0.001
To 0,0.0001349831571673,0,10,784_128_32_10,2,16,5,0.001
To 0,0.0001289705476569,0,10,784_128_32_10,2,16,5,0.001
To 0,0.0001308228954261,0,10,784_128_32_10,2,16,5,0.001
To 0,0.0001310760622581,0,10,784_128_32_10,2,16,5,0.001
To 0,0.0001293121930996,0,10,784_128_32_10,2,16,5,0.001
To 0,0.0001289973011796,0,10,784_128_32_10,2,16,5,0.001
To 0,0.0001356290770288,0,10,784_128_32_10,2,16,5,0.001
To 1,0.0001340091830183,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001322292038016,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001295466900563,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001306694916617,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001296528201784,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001368022083643,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001295872603688,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001292449695195,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001302287500094,1,10,784_128_32_10,2,16,5,0.001
To 1,0.0001293114335475,1,10,784_128_32_10,2,16,5,0.001
To 2,0.0001290146063661,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001343376376882,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001294734798525,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001369265336838,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001321872318931,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001302218374287,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001294084602999,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001318674256261,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001366138458251,2,10,784_128_32_10,2,16,5,0.001
To 2,0.0001312005715292,2,10,784_128_32_10,2,16,5,0.001
To 3,0.0001308126471994,3,10,784_128_32_10,2,16,5,0.001
To 3,0.0001298575441492,3,10,784_128_32_10,2,16,5,0.001
To 3,0.0001326461218714,3,10,784_128_32_10,2,16,5,0.001
To 3,0.0001350868704009,3,10,784_128_32_10,2,16,5,0.001
To 3,0.0001316401649551,3,10,784_128_32_10,2,16,5,0.001
To 3,0.0001344019576381,3,10,784_128_32_10,2,16,5,0.001
To 3,0.000129169229591,3,10,784_128_32_10,2,16,5,0.001
To 3,0.0001336008176846,3,10,784_128_32_10,2,16,5,0.001
To 3,0.0001304503665658,3,10,784_128_32_10,2,16,5,0.001
To 3,0.0001326494529599,3,10,784_128_32_10,2,16,5,0.001
To 4,0.0001296695461384,4,10,784_128_32_10,2,16,5,0.001
To 4,0.0001323110163751,4,10,784_128_32_10,2,16,5,0.001
To 4,0.0001334479584317,4,10,784_128_32_10,2,16,5,0.001
To 4,0.0001295554010491,4,10,784_128_32_10,2,16,5,0.001
To 4,0.0001305310868428,4,10,784_128_32_10,2,16,5,0.001
To 4,0.0001319949524053,4,10,784_128_32_10,2,16,5,0.001
To 4,0.0001293339568503,4,10,784_128_32_10,2,16,5,0.001
To 4,0.000136062157228,4,10,784_128_32_10,2,16,5,0.001
To 4,0.0001297364127164,4,10,784_128_32_10,2,16,5,0.001
To 4,0.0001319391001825,4,10,784_128_32_10,2,16,5,0.001
To 5,0.0001329759289768,5,10,784_128_32_10,2,16,5,0.001
To 5,0.0001341882700727,5,10,784_128_32_10,2,16,5,0.001
To 5,0.0001361056829392,5,10,784_128_32_10,2,16,5,0.001
To 5,0.0001300831145575,5,10,784_128_32_10,2,16,5,0.001
